sample_id,sr_method,sr_filename,sr_path,gt_path,lr_path,set_type,resnet_pca_000,resnet_pca_001,resnet_pca_002,resnet_pca_003,resnet_pca_004,resnet_pca_005,resnet_pca_006,resnet_pca_007,resnet_pca_008,resnet_pca_009,resnet_pca_010,resnet_pca_011,resnet_pca_012,resnet_pca_013,resnet_pca_014,resnet_pca_015,resnet_pca_016,resnet_pca_017,resnet_pca_018,resnet_pca_019,resnet_pca_020,resnet_pca_021,resnet_pca_022,resnet_pca_023,resnet_pca_024,resnet_pca_025,resnet_pca_026,resnet_pca_027,resnet_pca_028,resnet_pca_029,resnet_pca_030,resnet_pca_031,resnet_pca_032,resnet_pca_033,resnet_pca_034,resnet_pca_035,resnet_pca_036,resnet_pca_037,resnet_pca_038,resnet_pca_039,resnet_pca_040,resnet_pca_041,resnet_pca_042,resnet_pca_043,resnet_pca_044,resnet_pca_045,resnet_pca_046,resnet_pca_047,resnet_pca_048,resnet_pca_049,resnet_pca_050,resnet_pca_051,resnet_pca_052,resnet_pca_053,resnet_pca_054,resnet_pca_055,resnet_pca_056,resnet_pca_057,resnet_pca_058,resnet_pca_059,resnet_pca_060,resnet_pca_061,resnet_pca_062,resnet_pca_063,resnet_pca_064,resnet_pca_065,resnet_pca_066,resnet_pca_067,resnet_pca_068,resnet_pca_069,resnet_pca_070,resnet_pca_071,resnet_pca_072,resnet_pca_073,resnet_pca_074
SUPIR:ava_images___308473,SUPIR,ava_images___308473.png,/home/29o_rya@lab.graphicon.ru/QualiSR-Lab/dataset/sr/SUPIR/ava_images___308473.png,/home/29o_rya@lab.graphicon.ru/QualiSR-Lab/dataset/hr/ava_images___308473.png,/home/29o_rya@lab.graphicon.ru/QualiSR-Lab/dataset/lr/ava_images___308473.png,train,-2.2572422,7.0653543,-0.40398458,-1.6187787,4.691453,-2.051806,0.76511467,-2.4762127,0.43349725,1.8315449,-3.6837134,2.1246402,0.18838447,0.93180823,2.456927,-1.9716789,1.7964674,4.4508095,-1.6451056,-3.061471,-0.9345441,0.9678761,0.12911505,-0.40054402,0.517844,1.116898,-0.3042808,-0.14817989,-0.3400646,-0.5040767,-0.061784133,-0.1895141,0.39155963,-0.11627555,-0.45759654,-0.14992988,0.32514617,0.051339608,-0.5012523,0.1095424,0.3252418,0.0972953,-0.46391585,0.4298097,-0.9932751,0.46291274,-0.697302,0.061767235,-0.12255457,-2.9840615,0.8579997,1.4238182,0.8001179,0.42960286,-0.05176899,0.2657861,0.24199753,0.4378739,0.38231912,-0.28400287,-0.08461803,-0.5336833,0.3704129,0.16969593,-0.9738425,0.17898506,-0.054603934,-0.30138478,-0.16924536,0.12015432,0.013439149,0.017925076,0.074041165,-0.16242518,-0.007463813
SUPIR:ava_images___321917,SUPIR,ava_images___321917.png,/home/29o_rya@lab.graphicon.ru/QualiSR-Lab/dataset/sr/SUPIR/ava_images___321917.png,/home/29o_rya@lab.graphicon.ru/QualiSR-Lab/dataset/hr/ava_images___321917.png,/home/29o_rya@lab.graphicon.ru/QualiSR-Lab/dataset/lr/ava_images___321917.png,train,2.8005805,-1.2579715,-2.7908528,-0.38708526,3.902275,-1.3840046,0.31593144,2.5493996,2.7845738,-0.4703873,0.673082,0.07836616,-0.13131422,0.10897969,0.19345269,1.7639806,1.6359001,-0.27126637,2.1465387,0.11776779,-1.0690291,-0.26106304,-0.24447778,-1.3525829,-1.335897,-1.2191617,6.624534,-1.4931214,-0.03697753,0.43708247,-0.17118977,-0.16343126,-0.041488163,0.11521602,0.046721146,0.094991565,-0.08220498,0.031811923,0.037402317,-0.115206525,0.08245623,0.2605191,0.018431477,-0.02438876,0.11956489,0.4340451,-0.0011894926,0.1102006,-0.102564484,-0.1992662,0.007778451,0.13316327,0.28226936,-0.04671226,-0.12044522,0.1640509,-0.053928282,-0.21903618,0.011652738,-0.06532915,-0.09026554,-0.019511238,0.14550051,-0.0060254447,-0.035186112,0.06067297,0.13365395,-0.01104027,-0.15464312,-0.32027975,0.18614978,0.46020192,0.19144772,1.249923,-0.22912368
SUPIR:ava_images___360165,SUPIR,ava_images___360165.png,/home/29o_rya@lab.graphicon.ru/QualiSR-Lab/dataset/sr/SUPIR/ava_images___360165.png,/home/29o_rya@lab.graphicon.ru/QualiSR-Lab/dataset/hr/ava_images___360165.png,/home/29o_rya@lab.graphicon.ru/QualiSR-Lab/dataset/lr/ava_images___360165.png,train,0.7020841,-1.8599386,0.5245558,0.82808816,-0.21208239,-2.5634856,0.14945665,-0.3878028,-0.70685756,0.21157409,-0.028688729,-0.6185631,-0.48112482,0.09051832,-0.27169833,-0.11672253,-0.42807758,0.31495172,0.16068782,0.58269167,-1.3642844,-0.4263833,-0.37744108,0.3437218,-0.1860456,1.1721268,0.19257875,1.0245008,5.8416677,-3.2960355,-0.08225371,-0.24944142,0.03572426,0.09314364,0.08680986,-0.059683263,0.23249,-0.11708026,-0.09452191,0.12324564,0.07323423,0.007126972,0.21926215,-0.004641786,0.094426304,0.23082393,-0.06756841,-0.086890414,-0.00054359436,-0.008453898,0.18910916,-0.0797538,0.05265005,0.08818701,-0.22959813,-0.049261093,0.034849897,-0.09768444,0.036341697,0.028785735,-0.09937981,0.122349836,-0.016990326,0.019978125,-0.037415743,0.07400307,-0.0043623894,-0.08534965,-0.061650276,-0.11409749,0.24261764,-0.12047714,-0.103405155,0.26473814,0.041209817
SUPIR:ava_images___426629,SUPIR,ava_images___426629.png,/home/29o_rya@lab.graphicon.ru/QualiSR-Lab/dataset/sr/SUPIR/ava_images___426629.png,/home/29o_rya@lab.graphicon.ru/QualiSR-Lab/dataset/hr/ava_images___426629.png,/home/29o_rya@lab.graphicon.ru/QualiSR-Lab/dataset/lr/ava_images___426629.png,test,3.4574904,1.641115,-2.1916144,-1.479414,-0.2503215,1.4795754,-1.8627117,1.3317564,-0.8900964,0.2737664,0.00023680925,0.31595922,-0.6815794,-0.014257368,-0.17496264,0.49848148,-0.8269719,0.104772,0.09224725,0.92371255,-0.5995975,1.3377025,0.33791092,-0.91852987,-0.48360294,0.39708328,0.42338717,-0.35150868,-0.22666973,0.065466225,0.009014174,0.23646936,-0.18317011,0.05420524,0.58151317,-0.34066102,-0.1141085,-0.63992405,-0.6818968,0.08727524,-0.2806805,0.027522847,-0.08513797,0.3684098,0.9607523,0.7171561,1.2034789,-0.2607376,0.33483738,-0.15236735,0.37787887,0.41613305,-0.15692388,-0.16054307,-0.60961604,-0.35096768,-0.17430508,-0.47218037,-0.30957153,0.13045885,-0.43350995,-0.0611739,-0.040012978,-0.33851635,-0.22184178,0.3659508,-0.14621386,-0.046703637,0.6930551,0.16751394,0.14937261,0.02225054,-0.5905356,-0.700359,0.71334827
SUPIR:ava_images___436880,SUPIR,ava_images___436880.png,/home/29o_rya@lab.graphicon.ru/QualiSR-Lab/dataset/sr/SUPIR/ava_images___436880.png,/home/29o_rya@lab.graphicon.ru/QualiSR-Lab/dataset/hr/ava_images___436880.png,/home/29o_rya@lab.graphicon.ru/QualiSR-Lab/dataset/lr/ava_images___436880.png,train,-2.5264888,2.995645,-1.4146495,-0.6278767,-1.2288193,-1.5962534,-1.0294658,-1.0132428,0.28502613,-5.9111323,-1.5762304,5.7919707,2.9274495,-2.0400467,-1.2370828,-0.4050325,-0.73621297,0.2274759,2.925185,1.3447672,1.9026172,-0.46123827,0.6855642,1.6760701,-0.871171,-1.1701314,-0.33546788,0.24878052,-0.014177918,-0.008123249,-0.24112423,-0.823586,-0.14618084,-0.56133795,-0.19462886,-0.08648512,2.2462947,-2.1304214,-0.051403254,0.45559108,0.24875137,-0.7511197,0.53704405,-0.2895676,-0.52159715,0.13610773,0.004157409,-1.1611179,0.8322185,0.4520315,-0.958829,1.9810609,-1.0838776,0.5903423,-0.620855,-0.035481155,0.46438515,0.16521358,-0.5583979,-0.40407568,-0.14680046,-0.045070484,-0.1191288,0.52758133,0.38989213,-0.36499533,0.13687427,0.12672633,-0.1816684,-0.14513934,0.08181889,0.17420918,-0.06977386,0.05662271,0.063104436
SUPIR:ava_images___46021,SUPIR,ava_images___46021.png,/home/29o_rya@lab.graphicon.ru/QualiSR-Lab/dataset/sr/SUPIR/ava_images___46021.png,/home/29o_rya@lab.graphicon.ru/QualiSR-Lab/dataset/hr/ava_images___46021.png,/home/29o_rya@lab.graphicon.ru/QualiSR-Lab/dataset/lr/ava_images___46021.png,train,-1.0737687,-2.1390855,0.5818575,-1.633673,2.2886918,-0.40573668,3.3993683,3.4211817,3.7864487,3.5851884,1.6195936,-0.95972794,6.33011,-1.930034,-0.93343997,-4.406221,-2.8613377,0.11824858,0.19092478,-0.7025187,1.4104408,-1.0114329,1.4793915,-1.5856019,-0.61046445,0.42199495,-1.0039227,0.45898095,-0.13793546,0.19539551,-0.12237315,-0.9144666,0.45838946,-0.48089182,-0.12606001,-0.5918121,0.21742532,0.47974163,-0.49358368,0.9176303,0.75460494,0.017206475,1.316879,-0.8241303,0.7499093,0.16173446,0.5342846,1.263472,0.69336057,-0.22720411,0.0393413,0.29001,-0.1762961,-0.0011308677,-0.037449718,0.18373495,-0.025881696,0.13107085,0.22819692,0.056799755,-0.10229799,-0.34387416,0.24372208,-0.32529438,-0.068390936,0.14658666,-0.075664766,0.6586454,0.3205847,0.17372116,-0.58734107,-1.4527205,-0.6318639,0.7920599,-0.0515692
SUPIR:ava_images___472713,SUPIR,ava_images___472713.png,/home/29o_rya@lab.graphicon.ru/QualiSR-Lab/dataset/sr/SUPIR/ava_images___472713.png,/home/29o_rya@lab.graphicon.ru/QualiSR-Lab/dataset/hr/ava_images___472713.png,/home/29o_rya@lab.graphicon.ru/QualiSR-Lab/dataset/lr/ava_images___472713.png,test,-1.0444375,-2.0711398,1.4965702,0.120499015,-0.82260203,-0.5645553,0.41365454,1.65732,0.36585742,-0.54150224,-0.78485453,-0.27222973,-0.5220957,-0.31827027,-0.11498824,-0.48261186,0.60803926,-0.77466273,-0.24866973,-1.4236747,0.20350757,0.4342307,-0.55317426,1.2802695,1.4125189,0.30724338,-0.7304097,0.22111458,0.31730717,-0.043834776,-0.2148437,-0.3867195,-0.14160922,0.38806212,-0.2586019,0.71818596,-0.07218629,-0.020705264,-0.18728012,-0.048506223,0.80064875,-0.012785271,-0.45950812,-0.5603234,0.20521612,0.27309582,0.1617443,0.048328325,-0.78972524,-0.21983746,0.08682352,-0.2183085,-0.5664694,-0.042901788,-0.8423871,0.052631974,1.0662534,-0.5345445,0.4431614,0.4947918,-0.5699807,0.7356232,0.54227585,-0.046444684,-0.31478688,0.8014604,0.629276,0.35303748,0.4330346,0.23132762,1.2156031,-0.13233542,-0.50739354,0.47435498,-0.35914928
SUPIR:ava_images___501777,SUPIR,ava_images___501777.png,/home/29o_rya@lab.graphicon.ru/QualiSR-Lab/dataset/sr/SUPIR/ava_images___501777.png,/home/29o_rya@lab.graphicon.ru/QualiSR-Lab/dataset/hr/ava_images___501777.png,/home/29o_rya@lab.graphicon.ru/QualiSR-Lab/dataset/lr/ava_images___501777.png,test,-2.588871,0.3426087,0.6386502,-1.523005,-0.34010842,1.2762063,-0.3061134,-0.15392011,0.37156898,0.017893987,-0.37672284,-0.9326172,1.6103566,-0.24487954,-0.49799454,-1.4810785,0.4760033,0.77467895,-0.3028147,1.7204664,0.5083325,0.99200726,-1.8526299,-0.7214416,0.6692221,0.5126179,0.16419336,-0.40555787,-1.1837289,-0.30311018,-0.26219195,0.5441003,2.080768,0.8085499,0.92685217,0.6742227,2.0007267,0.2371697,-0.35801,0.23543574,0.7606248,0.6824442,1.2915496,-0.29070455,0.17959788,0.8676353,-0.05789894,-0.051605716,0.18204013,-0.046847433,0.9665447,0.48612946,0.44345737,-0.52806103,-1.1126612,-0.607924,-0.21512254,-0.42438743,-0.5656716,0.32480723,-0.6810675,-0.5147666,-0.24499866,-1.1831812,-0.5196996,0.7086593,-0.36251518,0.28447074,0.13401109,0.1330705,-0.6566147,-0.11241164,-0.068489134,0.8248248,0.35300905
SUPIR:ava_images___564572,SUPIR,ava_images___564572.png,/home/29o_rya@lab.graphicon.ru/QualiSR-Lab/dataset/sr/SUPIR/ava_images___564572.png,/home/29o_rya@lab.graphicon.ru/QualiSR-Lab/dataset/hr/ava_images___564572.png,/home/29o_rya@lab.graphicon.ru/QualiSR-Lab/dataset/lr/ava_images___564572.png,train,1.5424441,-2.759842,-0.011531353,0.030137122,0.6066161,-1.5115733,1.429554,0.84862363,1.1662767,-1.2676835,-0.96731424,0.2043041,-0.27164963,-0.8475894,-2.055758,2.4842932,-0.6791191,1.1827104,-2.0122252,-1.2524387,-2.1930666,0.4794749,-3.4139786,-2.53973,-3.7913177,-3.7337623,-3.420854,-1.5988834,-0.68321174,-0.41156173,-0.040311202,-0.17099214,-0.18891525,0.2557661,-0.08046037,0.09562501,0.03583637,-0.15213104,0.11352776,0.20021813,0.1676473,0.0019657612,-0.28620562,-0.05759017,0.1115462,0.25680697,0.09447178,0.17728873,0.06295785,-0.084439375,-0.097176224,-0.3038258,0.13333577,-0.0963207,-0.39219168,-0.43478832,0.39514408,-0.4703193,0.27228627,-0.17005154,-0.29423413,-0.09324853,-0.067204274,0.114878535,-0.70462716,0.111515045,0.9089518,1.6037704,0.4070589,0.36830464,1.3645296,0.45340544,-0.6443668,-0.18001363,-0.35195792
SUPIR:ava_images___588008,SUPIR,ava_images___588008.png,/home/29o_rya@lab.graphicon.ru/QualiSR-Lab/dataset/sr/SUPIR/ava_images___588008.png,/home/29o_rya@lab.graphicon.ru/QualiSR-Lab/dataset/hr/ava_images___588008.png,/home/29o_rya@lab.graphicon.ru/QualiSR-Lab/dataset/lr/ava_images___588008.png,train,9.043063,2.2172887,6.744409,4.689884,-1.0080777,3.039282,0.31789643,0.8130368,-0.5793838,-0.42844033,-0.08254853,1.2265425,1.6302311,1.06449,-0.30767488,0.0005120188,0.9218434,1.3061373,-0.5831875,-0.49253154,0.50569963,-3.6297455,-2.042158,0.3827069,1.3429441,-0.66810954,0.16741851,0.2707314,-0.29996115,0.10844576,0.19286905,-0.05939567,0.31989488,-0.062226534,0.013650969,-0.12969185,-0.2590423,-0.34012884,-0.1313025,0.17209797,0.10686606,0.17508765,-0.042684466,-0.07554923,0.28226334,0.22678703,-0.16246383,-0.13990147,0.031070814,0.025798671,-0.10463357,-0.018185228,0.12619896,-0.006261505,-0.19556487,-0.6127008,0.4797464,-1.1040113,0.78552115,-0.3598501,-1.2037663,0.13192253,0.49633694,-0.10697411,0.057499558,0.03474158,-0.07847531,-0.3574701,0.013999641,-0.22080076,0.10630986,-0.06970646,0.25593883,-0.10450411,0.32003093
SUPIR:ava_images___645845,SUPIR,ava_images___645845.png,/home/29o_rya@lab.graphicon.ru/QualiSR-Lab/dataset/sr/SUPIR/ava_images___645845.png,/home/29o_rya@lab.graphicon.ru/QualiSR-Lab/dataset/hr/ava_images___645845.png,/home/29o_rya@lab.graphicon.ru/QualiSR-Lab/dataset/lr/ava_images___645845.png,test,1.220113,-0.43508947,-0.4333441,1.2248272,-0.9113811,-1.2776798,-1.1910373,-0.16384819,-0.20000565,0.54195833,0.3183324,0.12358183,-0.24755576,0.18411702,-0.2709458,0.3209595,-0.13384414,0.13541883,-0.7821411,0.20317337,-0.46944082,0.32760346,-0.3419251,-0.33425114,0.031623572,1.0553448,1.1322825,-0.39666402,0.39924112,0.13312607,0.10171796,0.5212469,-0.12557167,-0.7822454,0.6734525,0.43588442,-0.5530342,0.1923368,0.071732834,-0.45215452,-0.20130943,-0.096129335,0.6967041,-0.47763282,-0.31318176,-0.5769852,0.75887173,-0.085599706,-0.042547088,-0.18690953,0.25256285,0.047147915,0.36190176,0.340466,0.5448185,0.36887282,-0.10606605,-0.43208987,-0.6229397,0.6022065,0.10781411,0.049423918,0.38864642,0.33512354,0.41724512,-0.28363508,0.10956214,-0.17774859,-0.23567504,0.39527377,-0.059307933,1.0536735,-0.61098915,1.2110798,-0.11646357
SUPIR:ava_images___699615,SUPIR,ava_images___699615.png,/home/29o_rya@lab.graphicon.ru/QualiSR-Lab/dataset/sr/SUPIR/ava_images___699615.png,/home/29o_rya@lab.graphicon.ru/QualiSR-Lab/dataset/hr/ava_images___699615.png,/home/29o_rya@lab.graphicon.ru/QualiSR-Lab/dataset/lr/ava_images___699615.png,train,0.14501655,-3.6517124,-0.079826266,0.8453655,2.5441563,-1.2943671,1.2882217,3.8513818,4.523799,-0.961641,-0.29263768,-0.68801826,-1.1105106,-0.26363853,-0.41333532,2.5145535,1.9348749,-0.6657733,2.8119373,-2.4479315,1.0399961,2.2616932,-1.8384879,2.1832213,3.3880303,1.2188128,-1.7264032,0.4905585,-0.6789587,-0.7678991,0.17325348,0.06784038,-0.099525325,-0.3446249,-0.36348614,-0.07365945,0.03895241,-0.04019292,-0.5190359,-0.085466996,-0.1800433,-0.13090461,0.056788072,-0.023916334,-0.0681599,0.21745098,0.089685574,-0.28351596,-0.15851404,0.28398323,0.08814423,-0.06610215,-0.04054402,0.28184468,-0.11931124,0.45153698,0.71093506,-0.32526162,0.6372781,0.27213758,0.75250447,-0.27095294,0.22748467,-0.15744738,-0.032337308,0.14233676,-0.07869986,-0.0038928986,0.43460256,-0.099004745,0.26661482,0.22854638,0.12354514,-0.034103073,-0.09787242
SUPIR:ava_images___710191,SUPIR,ava_images___710191.png,/home/29o_rya@lab.graphicon.ru/QualiSR-Lab/dataset/sr/SUPIR/ava_images___710191.png,/home/29o_rya@lab.graphicon.ru/QualiSR-Lab/dataset/hr/ava_images___710191.png,/home/29o_rya@lab.graphicon.ru/QualiSR-Lab/dataset/lr/ava_images___710191.png,train,-2.6263537,-1.1417521,1.7665919,-3.164214,-0.22786985,2.451853,-1.9818771,-1.5416113,-1.7337675,-0.87872165,-1.6974058,-5.1654954,3.5399187,-3.0595934,0.04905659,4.181596,1.8166167,1.8146926,-0.24248075,0.6905931,0.65475845,-0.36838305,0.80785465,0.27640608,0.30046588,0.40183923,0.24516582,0.108234674,-0.07914579,0.21918833,-0.074980974,-1.3887258,0.09544291,-0.6057005,-3.2276282,1.45702,0.55598354,0.6036996,0.18723166,-0.63100004,-0.07196775,0.41614413,-0.7505312,-0.37260526,0.54687756,0.81895626,0.085245535,0.472512,0.035803154,0.10835226,0.098019436,-0.47300345,0.75979143,0.50673455,-1.747665,-1.567443,0.38464093,0.5379171,-0.61470187,0.5101083,0.49433202,-0.2885775,0.24765927,0.19835003,0.28649545,-0.010908574,-0.040050313,-0.21250346,-0.06667352,-0.14959456,-0.12137258,-0.06720424,-0.0026990175,0.0097543,-0.039823003
SUPIR:ava_images___737450,SUPIR,ava_images___737450.png,/home/29o_rya@lab.graphicon.ru/QualiSR-Lab/dataset/sr/SUPIR/ava_images___737450.png,/home/29o_rya@lab.graphicon.ru/QualiSR-Lab/dataset/hr/ava_images___737450.png,/home/29o_rya@lab.graphicon.ru/QualiSR-Lab/dataset/lr/ava_images___737450.png,train,0.787043,-2.138746,0.7179272,0.9698112,-0.13912918,-2.8952653,-0.022684759,0.26315123,-0.4401629,0.02499422,-0.9372216,-0.574059,-1.0240933,-0.042785402,-0.6326607,-0.15127027,-0.44450638,0.20550433,-0.35860416,-0.4912663,-0.22462094,0.34182084,-0.0084545165,0.6612437,0.041322112,0.34170952,-0.54069966,0.7673429,2.7755046,5.6302366,-0.13180862,0.2429165,0.042153005,0.1294893,0.09418522,0.14734796,0.15288123,-0.16261262,-0.15003303,-0.050577685,-0.05152738,0.06780487,0.10801441,0.15782516,-0.0007717088,0.053199686,-0.039480597,-0.059729844,0.03560234,-0.12994573,0.0058460236,-0.03226091,-0.0080515,-0.054463007,-0.07392678,-0.0015275776,-0.02900111,0.058919847,0.1016092,0.0063372403,0.034392923,-0.051604047,-0.0043548793,0.038064573,-0.10227224,0.01165539,-0.0057020932,0.06488031,0.045461416,-0.021189213,0.013198853,0.016445167,-0.010537144,-0.007994685,0.016867146
SUPIR:ava_images___74410,SUPIR,ava_images___74410.png,/home/29o_rya@lab.graphicon.ru/QualiSR-Lab/dataset/sr/SUPIR/ava_images___74410.png,/home/29o_rya@lab.graphicon.ru/QualiSR-Lab/dataset/hr/ava_images___74410.png,/home/29o_rya@lab.graphicon.ru/QualiSR-Lab/dataset/lr/ava_images___74410.png,train,4.1402354,-1.7832037,-0.98567855,-5.5215554,-6.3836613,2.0211408,8.802418,-6.097425,1.9338067,1.5938225,0.6308868,1.8891737,0.12742412,-0.37887868,1.1082674,0.52111995,0.39361328,-0.69652176,0.12836891,0.18099098,0.011142105,0.59414136,-0.010379896,0.53136015,0.9940295,0.4781914,0.7005809,-1.0452006,0.58583105,0.303896,0.44914162,0.92070556,-4.099283,1.3588098,-0.97392815,-0.8750251,0.4686096,0.3330667,0.26562196,-0.2644409,0.49264956,0.40433955,0.116374515,-1.7344562,-0.21751261,-1.3370739,-0.47387052,-0.38723034,0.3411389,-0.21982387,0.016298547,0.42688018,0.837723,-1.1178331,-0.15753978,0.00011488795,0.37744713,-0.33984444,-0.096792206,0.29055232,0.037816167,-0.063211665,0.18482825,-0.09971829,0.10471064,-0.034553885,0.08434509,0.089197636,0.023661077,0.10547197,-0.07262647,-0.010246642,0.058036625,-0.052643336,0.0068199635
SUPIR:ava_images___751927,SUPIR,ava_images___751927.png,/home/29o_rya@lab.graphicon.ru/QualiSR-Lab/dataset/sr/SUPIR/ava_images___751927.png,/home/29o_rya@lab.graphicon.ru/QualiSR-Lab/dataset/hr/ava_images___751927.png,/home/29o_rya@lab.graphicon.ru/QualiSR-Lab/dataset/lr/ava_images___751927.png,train,0.97896206,-2.3536286,0.14264664,1.0794468,-0.79314643,-2.7592607,0.16454202,-1.1583068,-1.0300775,0.53314006,-1.0979719,-0.9314657,-1.6399059,0.16920738,-0.67900366,0.15240082,-0.5772429,0.93213344,0.19982158,0.12207873,-0.054288775,0.005356431,0.06844579,-0.2174904,-1.5706139,0.049589634,1.2079029,6.5068526,-2.1124644,-0.40247673,0.15695691,0.20883533,-0.4360733,0.23097372,-0.026157215,-0.084558636,-0.109258175,-0.027725045,0.08190706,0.078055516,0.08092478,0.009739503,-0.0015695766,-0.1380358,-0.050767306,-0.12368306,0.11822955,-0.026590377,0.014582962,-0.010801189,-0.07644227,0.18552747,0.02396755,-0.08567344,-0.07786453,0.00011155009,-0.019209962,-0.0934533,0.024139911,0.002939716,0.052765824,0.047003254,-0.019317903,-0.0027938597,-0.04064995,-0.02269885,-0.08938823,0.0883401,-0.08761865,0.015960366,0.04256764,-0.078219116,0.102424264,-0.002248697,0.0040668994
SUPIR:ava_images___773899,SUPIR,ava_images___773899.png,/home/29o_rya@lab.graphicon.ru/QualiSR-Lab/dataset/sr/SUPIR/ava_images___773899.png,/home/29o_rya@lab.graphicon.ru/QualiSR-Lab/dataset/hr/ava_images___773899.png,/home/29o_rya@lab.graphicon.ru/QualiSR-Lab/dataset/lr/ava_images___773899.png,train,-2.4100266,1.576484,2.2784572,-5.0944333,1.1657962,0.8047364,-1.7633353,-1.720618,1.425365,-3.5005982,0.040293902,-0.95140225,0.64247054,3.853125,-1.4127439,-1.8237774,3.0775547,-1.6299579,1.3676239,2.4626021,-0.75558746,-0.73216,-1.3679945,-4.186741,0.42783314,2.1954212,-1.2003901,0.39758304,-0.35120314,0.57938474,-0.03457062,0.11382057,-0.2581265,-0.20024544,-0.4101249,-0.49149776,0.5727705,0.13787931,-0.67423195,1.3829514,-0.48778847,0.017801106,0.07523044,0.2833953,-1.4579058,0.30704492,0.52266663,0.054927066,-0.21095616,-0.48912424,0.40615433,-0.22814004,-1.0705407,-0.8104954,1.6513147,-2.0059435,0.41556388,-0.62358457,-0.25675327,0.7790262,0.5004239,-0.03306909,-0.3990591,-0.2356198,0.2359041,0.23740461,-0.039968535,-0.07988623,0.0024083853,-0.042353164,0.0954698,0.02017451,0.094073445,0.2461841,-0.01037477
SUPIR:ava_images___827653,SUPIR,ava_images___827653.png,/home/29o_rya@lab.graphicon.ru/QualiSR-Lab/dataset/sr/SUPIR/ava_images___827653.png,/home/29o_rya@lab.graphicon.ru/QualiSR-Lab/dataset/hr/ava_images___827653.png,/home/29o_rya@lab.graphicon.ru/QualiSR-Lab/dataset/lr/ava_images___827653.png,test,-0.6632545,2.0462577,0.5795103,-1.0495465,1.2209705,0.8731785,0.05818315,-0.65458226,1.3200762,-0.10056862,-0.99576294,0.23849589,-1.1093142,-1.6086048,-0.61354864,-0.20240563,-2.0362725,0.8328401,-2.7757857,-0.64448375,-0.76748943,0.83089083,-1.009133,-0.50636387,-0.061612964,-2.1247146,-0.8661501,-0.1020565,-0.0687654,-0.5569346,0.070033446,0.38936436,0.09759864,0.45571184,-0.2726145,-0.58123535,0.14386299,-0.53414327,-0.42384022,0.8149226,-0.4710033,-0.050330125,-0.348041,0.79868996,-0.92604846,0.90260327,0.8211563,0.5908461,0.25034449,0.8116281,-0.5080568,-0.76155037,0.2546814,-0.7569328,-0.028227925,-0.20533088,-0.38757604,-0.19676507,-0.22330359,0.23361023,-0.2738274,-0.25250316,-0.6405096,-0.13671263,0.2642436,-0.6792909,1.0921656,0.2660452,0.6438419,0.13651249,-0.31497002,-0.10498571,-0.046179928,0.04241033,-0.45070523
SUPIR:ava_images___842206,SUPIR,ava_images___842206.png,/home/29o_rya@lab.graphicon.ru/QualiSR-Lab/dataset/sr/SUPIR/ava_images___842206.png,/home/29o_rya@lab.graphicon.ru/QualiSR-Lab/dataset/hr/ava_images___842206.png,/home/29o_rya@lab.graphicon.ru/QualiSR-Lab/dataset/lr/ava_images___842206.png,test,-1.5506576,-2.1935508,-1.6595042,2.5017788,0.7519563,1.4831097,0.5330087,-0.36230314,-0.7902024,-0.8821156,0.34299943,0.48998636,-0.67100334,0.0806874,1.692036,0.29194015,0.18811464,0.27569032,-2.013936,1.2423258,0.7979367,-0.66530704,1.1386318,0.0028637946,0.2436918,0.66817665,-0.439429,0.58955723,0.28242666,0.8615018,-0.035680592,-0.45044753,-0.31315064,0.48480892,0.05784352,-0.4044637,0.8238864,0.3643466,-0.43590355,-0.5634485,0.32158166,-0.31210762,-0.050597005,-0.3900926,0.5522085,-0.4861825,0.18914202,-0.4451579,0.5519114,0.02381865,0.064055026,0.15308754,0.34885547,0.99006146,0.25871322,-0.5169071,0.46904704,0.77162147,0.6077095,-0.124472156,0.17256576,1.0556701,0.3335153,-0.10864654,-0.31897047,-0.3405764,0.7408529,-0.24586958,-1.8259506,-0.1769363,0.47273016,-0.68740535,-0.18483573,0.014463529,-0.21474597
SUPIR:ava_images___846773,SUPIR,ava_images___846773.png,/home/29o_rya@lab.graphicon.ru/QualiSR-Lab/dataset/sr/SUPIR/ava_images___846773.png,/home/29o_rya@lab.graphicon.ru/QualiSR-Lab/dataset/hr/ava_images___846773.png,/home/29o_rya@lab.graphicon.ru/QualiSR-Lab/dataset/lr/ava_images___846773.png,train,-0.8270047,-5.2964606,-3.5609374,2.3900464,7.149657,5.0662966,2.0065567,-0.33988923,0.8009452,-0.513827,1.2827022,2.7974555,-1.1791418,1.0339483,2.352098,0.85176134,1.6707724,0.15745845,-2.6976013,3.1934597,0.12247005,-1.3110182,1.9452132,1.0362945,-0.5974276,0.05563742,-1.4341702,0.7043687,0.109721124,0.25608322,-0.062452793,-0.0835357,0.14010727,-0.12815642,-0.20050797,-0.09558755,0.14231566,0.007344853,0.13816918,0.17820893,0.0788281,0.22655778,-0.19006324,0.019291654,-0.06366491,0.20412081,-0.08432779,-0.020005614,-0.007932216,-0.060439534,0.30594587,-0.03603649,-0.3898263,-0.16400512,-0.52517116,0.51610595,-0.56318533,-1.2223425,-0.93894684,-0.068284556,-0.0041754693,-0.41350752,0.089136206,-0.21641554,0.05329001,0.4443505,-0.17314173,0.03466904,0.05725366,0.012114514,-0.11011833,0.15437827,0.017928721,-0.10749981,0.11211054
